Nombre,Posición,Part,Min,Pas I,Pas C,Pases prog,Pas Cl,Asis,xA,OCG,Reg,Pres Int,Pres C,Distancia,Esprints/90,Ent I,Ent C,Ent Cl,FC,FR,Ama,Roj.,Rob,Desp,Pos Gan/90,Pos Perd/90,Disparos,Disparos fuera área/90,TaP,Gol,Goles fuera del área,xG,Cab Int,Cab,DsR,Rec.1,Cen.In,Cen.Com,Cen I-Ab,Cen C-Ab
player_3816,ME (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3817,ME (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3818,DF (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3819,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3820,DF/CR (D),0 (1),8,3,2,0,0,0,0,0,0,1,0,"0,6 km",-,0,-,0,0,0,0,0,0,0,-,-,0,-,-,0,0,0,0,-,0,0,0,0,0,0
player_3821,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3822,DF (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3823,ME/MP (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3824,DF (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3825,MP (D),0 (5),123,50,42,1,1,0,0,0,3,13,2,"16,9 km","10,24",2,2,0,1,0,0,0,2,2,0,"21,22",1,0,0,0,0,"0,12",9,1,0,1,6,0,6,0
player_3826,DF (I),6 (4),670,385,350,32,6,0,"0,48",1,2,37,16,"91,7 km","6,85",14,13,2,7,1,0,0,8,15,"11,28","6,31",3,0,0,0,0,"0,22",37,31,1,2,2,0,2,0
player_3827,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3828,"MC, ME (C)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3829,ME (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3830,POR,7 (2),658,151,54,0,0,0,0,0,0,0,0,"44,0 km",0,1,1,0,0,1,0,0,0,-,"3,28","7,39",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_3831,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3832,DF (C),34,3.027,1.753,1.528,125,13,1,"0,62",4,2,107,36,"358,3 km","4,07",42,38,7,25,8,12,1,43,49,"13,62","4,73",6,"0,06",1,1,0,"0,5",315,198,32,24,4,1,4,1
player_3833,POR,35,3.180,730,422,0,0,0,0,0,0,0,0,"196,2 km",0,4,1,0,5,11,5,0,0,-,"2,92","7,56",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_3834,DF (C),4,360,230,189,16,4,0,0,0,1,11,3,"46,4 km","4,5",3,3,1,1,0,0,0,7,4,14,3,1,0,0,0,0,"0,08",41,31,7,3,1,0,1,0
player_3835,DL (C),0 (4),105,27,22,0,0,0,0,0,2,6,1,"12,5 km","4,29",0,-,0,3,0,0,0,1,0,0,"30,86",2,0,0,0,0,"0,15",12,4,0,1,0,0,0,0
player_3836,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3837,"MC, ME (C)",25 (5),2.206,1.240,1.086,82,20,4,"2,68",5,13,220,57,"295,9 km","8,98",60,40,2,45,9,9,0,32,24,"7,79","8,77",11,"0,16",1,1,0,"0,67",73,38,4,6,5,1,5,1
player_3838,ME (C),0 (2),71,35,29,2,0,0,0,0,1,8,1,"12,6 km",-,1,1,0,2,0,0,0,1,0,-,-,1,-,1,1,0,"0,04",4,2,0,1,0,0,0,0
player_3839,DF (C),13,964,535,466,39,1,0,"0,3",2,0,36,15,"113,3 km","3,27",17,13,1,12,1,4,0,16,12,"11,2","4,39",6,"0,19",1,0,0,"0,34",88,60,8,1,1,1,1,1
player_3840,DL (C),15 (1),973,238,206,6,6,0,"0,27",0,15,67,14,"124,7 km","5,09",11,10,0,13,24,0,0,11,10,"0,55","22,66",24,"0,55",7,2,0,"2,34",124,48,0,2,7,3,7,3
player_3841,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3842,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3843,DF/CR (D),1 (3),185,72,65,6,3,0,"0,18",1,9,19,8,"26,8 km","9,73",7,5,0,2,3,0,0,5,1,"3,41","16,05",3,"0,97",1,0,0,"0,4",18,2,0,1,9,0,9,0
player_3844,ME (C),11,990,548,486,47,13,2,"1,63",3,6,101,29,"136,6 km","9,09",29,21,2,13,3,0,0,11,20,"11,64","11,91",2,"0,09",0,0,0,"0,17",53,15,0,5,2,0,2,0
player_3845,DF (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3846,MP (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3847,ME/MP (D),2 (2),202,49,29,0,0,0,0,0,1,3,1,"3,1 km","1,34",2,2,0,2,3,0,0,1,0,0,"1,78",3,0,0,0,0,"0,18",2,0,0,0,2,0,2,0
player_3848,MP (D),0 (9),190,70,60,4,2,0,"0,19",1,7,22,6,"28,4 km","12,79",5,5,0,1,1,0,0,1,0,"1,42","23,68",5,"0,95",3,0,0,"1,24",15,1,0,0,7,1,7,1
player_3849,MP (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3850,DF (C),29,2.525,1.448,1.210,111,7,0,"0,02",0,7,90,40,"298,2 km","4,17",44,33,8,30,3,3,0,30,42,"9,05","4,74",8,"0,04",4,1,0,"0,94",215,147,28,5,5,1,5,1
player_3851,DF (C),2 (2),246,140,123,11,1,0,"0,24",1,0,8,2,"31,9 km","3,66",3,1,1,1,0,0,0,5,4,"10,98","4,39",1,"0,37",1,0,0,"0,06",24,16,4,1,1,0,1,0
player_3852,MP (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3853,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3854,DF (C),0 (17),417,241,206,14,1,0,0,0,0,10,2,"44,6 km","4,53",5,5,0,3,0,0,0,6,5,"8,85","4,1",0,0,-,0,0,0,36,21,4,2,0,0,0,0
player_3855,CR (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3856,MP (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3857,DF (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3858,DF/CR (I),3,270,137,122,14,2,0,0,0,1,24,7,"35,0 km",10,11,9,0,3,4,1,0,11,6,7,23,1,0,0,0,0,"0,42",17,12,2,2,14,1,14,1
player_3859,ME/MP (DI),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3860,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3861,MP (I),21,1.677,582,500,38,29,6,"2,7",4,56,204,51,"217,8 km","9,23",35,30,0,30,38,4,0,34,12,"4,72","16,8",35,"0,75",13,2,0,4,145,24,0,6,70,12,70,12
player_3862,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3863,DF (I),0 (1),29,14,12,1,0,0,0,0,0,2,0,"5,0 km",-,0,-,0,1,0,1,0,1,0,-,-,0,-,-,0,0,0,1,1,0,0,2,1,2,1
player_3864,ME/MP (I),1 (12),270,85,71,2,1,0,0,0,8,32,8,"33,9 km","9,33",5,5,0,2,3,0,0,4,0,"0,67",20,2,0,0,0,0,"0,19",24,3,0,0,15,1,15,1
player_3865,ME (C),1,90,42,37,3,2,0,0,0,1,8,6,"11,9 km",9,3,0,0,1,1,0,0,0,0,4,12,0,0,-,0,0,0,4,2,0,0,1,0,1,0
player_3866,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3867,DF/CR (D),26,2.293,1.147,953,124,25,1,"2,25",1,34,182,62,"307,4 km","10,83",69,50,5,19,19,1,0,51,43,"8,05","19,86",30,"0,43",4,2,0,"3,04",157,69,2,14,89,14,89,14
player_3868,CR (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3869,MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3870,ME/MP (C),0 (11),141,73,68,5,4,1,"0,67",2,1,15,1,"15,2 km","7,66",0,-,0,0,1,0,0,2,1,"8,3","10,21",1,"0,64",0,0,0,"0,07",7,1,0,0,0,0,0,0
player_3871,ME (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3872,DL (C),27,2.150,527,450,18,18,3,"1,71",4,25,130,33,"264,3 km","5,57",29,25,0,35,48,1,0,24,15,"0,75","19,93",48,"0,8",28,8,4,"5,98",274,49,0,4,13,0,13,0
player_3873,DF/CR (I),3 (7),520,274,233,36,5,0,"1,11",2,6,44,14,"70,2 km","11,25",20,17,0,4,0,0,0,12,11,"11,94","12,63",1,0,0,0,0,"0,1",28,18,2,6,16,1,16,1
player_3874,MP (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3875,MP (DC),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3876,ME (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3877,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3878,MP (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3879,DF/CR (D),30,2.700,1.375,1.156,154,30,0,"1,46",2,21,212,52,"364,2 km","11,17",60,54,4,23,20,3,0,56,49,"8,07","20,73",27,"0,23",2,0,0,"3,68",222,152,8,19,96,9,96,9
player_3880,ME/MP (D),1 (1),109,42,30,3,0,0,"0,15",0,3,15,3,"14,8 km","11,56",3,2,0,1,1,0,0,1,1,"4,95","14,86",1,0,0,0,0,"0,05",6,0,0,2,16,2,9,0
player_3881,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3882,DF (D),4 (9),550,276,238,29,7,0,"0,25",0,4,43,14,"71,1 km","9,98",16,12,0,4,2,0,0,11,14,9,"21,11",4,0,1,0,0,"0,45",36,11,1,2,26,4,26,4
player_3883,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3884,DF (DI),9,767,386,325,46,14,0,"0,95",1,9,62,13,"113,9 km","16,78",17,17,2,10,9,3,0,15,17,"9,5","15,25",10,"0,23",4,2,0,"0,53",53,25,0,9,27,4,27,4
player_3885,DF (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3886,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3887,ME (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3888,DF (I),32,2.807,1.394,1.185,140,27,2,"0,75",4,23,250,66,"374,1 km","13,59",84,71,3,40,22,7,1,69,49,"13,59","17,86",5,"0,06",1,0,0,"0,46",193,132,16,18,120,17,120,17
player_3889,DF/CR (D),29,2.484,1.257,1.041,139,26,1,"1,43",7,44,195,73,"330,0 km","10,69",84,77,6,28,22,3,0,65,39,"10,76","15,47",25,"0,14",6,3,0,"3,12",155,67,3,18,96,17,96,17
player_3890,DF (C),4 (10),686,390,329,34,0,0,0,0,0,24,11,"76,0 km","4,72",11,10,0,6,1,1,0,4,9,"10,5","3,94",3,"0,13",1,0,0,"0,35",54,42,4,2,0,0,0,0
player_3891,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3892,DF (C),12,1.080,635,542,48,4,0,"0,54",1,1,43,17,"135,0 km","3,58",19,11,5,9,2,2,0,21,13,"11,08",6,8,"0,25",3,1,0,"0,88",90,53,4,4,3,0,3,0
player_3893,DF/CR (I),1,90,50,40,7,1,0,"0,3",0,2,7,1,"15,0 km",14,1,1,0,3,2,0,0,0,1,9,15,0,0,-,0,0,0,5,4,0,0,4,0,4,0
player_3894,ME (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3895,"MC, ME (C)",2 (4),335,194,174,11,1,0,"0,16",2,4,29,6,"48,0 km","9,94",5,3,0,5,2,0,0,6,2,"9,13","4,3",0,0,-,0,0,0,16,5,0,1,0,0,0,0
player_3896,"MP (DI), DL (C)",0 (4),43,11,10,0,0,0,0,0,0,3,0,"5,3 km",-,0,-,0,0,1,0,0,0,0,-,-,1,-,0,0,0,"0,22",5,0,0,0,0,0,0,0
player_3897,MP (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3898,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3899,DL (C),13,998,258,219,9,9,1,"0,23",0,15,65,21,"124,6 km","6,04",12,11,0,12,29,0,0,8,6,"2,25","18,04",22,"0,63",12,4,0,"2,35",109,15,0,1,6,0,6,0
player_3900,DL (C),0 (6),166,38,32,2,2,1,"0,09",0,0,12,3,"19,0 km","5,42",3,3,0,3,4,0,0,0,0,0,"25,48",7,"1,08",3,0,0,"0,98",20,2,0,0,3,1,3,1
player_3901,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3902,POR,1 (4),224,54,26,0,0,0,0,0,0,0,0,"10,8 km",0,0,-,0,0,2,0,0,0,-,"0,8","7,63",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_3903,"MP (DI), DL (C)",2 (24),646,206,182,6,4,0,"0,05",0,18,65,12,"81,3 km","9,2",10,7,0,9,11,1,0,9,5,"0,14","17,69",12,"0,7",5,3,1,"2,92",68,15,0,3,11,1,11,1
player_3904,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3905,"DF (IC), CR (I)",21 (4),2.067,1.196,1.042,95,9,0,"0,59",2,6,82,28,"254,0 km","4,27",32,23,5,20,11,6,0,27,30,"9,54","4,96",9,"0,26",1,0,0,"0,72",185,120,12,13,9,0,9,0
player_3906,MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3907,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3908,ME (C),2,122,59,55,2,0,0,0,0,2,11,3,"17,4 km","9,59",2,2,0,0,0,0,0,3,3,"13,28","8,85",1,0,0,0,0,"0,14",7,1,0,2,0,0,0,0
player_3909,POR,0 (2),57,13,9,0,0,0,0,0,0,0,0,"3,0 km",-,0,-,0,0,0,0,0,0,-,-,-,0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_3910,POR,29,2.127,524,321,0,0,0,0,0,0,0,0,"122,5 km",0,1,0,0,1,6,1,0,0,-,"2,67","9,27",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_3911,ME (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3912,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3913,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3914,DF (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3915,DL (C),3 (18),887,242,198,5,4,0,"0,23",2,7,66,11,"112,1 km","5,68",9,5,0,12,31,2,0,7,10,"0,91","20,39",39,"1,12",17,2,0,"3,07",113,32,0,2,8,0,8,0
player_3916,MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3917,"MP (IC), DL (C)",2 (1),138,34,31,0,1,1,"0,2",0,3,11,0,"17,2 km","3,26",0,-,0,0,5,0,0,4,2,0,"28,7",3,0,1,0,0,"0,69",17,4,0,0,0,0,0,0
player_3918,"MP (C), DL (C)",20,1.581,607,526,20,11,0,"1,27",5,22,146,39,"222,7 km","7,97",22,17,0,18,12,2,0,22,16,"7,4","17,99",31,"0,63",11,3,0,"2,75",116,22,0,9,11,1,11,1
player_3919,DF (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3920,DL (C),1 (1),106,24,11,0,0,0,"0,08",0,0,1,0,"1,5 km","0,85",0,-,0,0,0,0,0,0,0,0,"2,55",5,0,3,0,0,"0,68",1,0,0,0,0,0,0,0
player_3921,DF (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3922,ME (C),1,59,31,29,1,0,0,0,0,1,9,1,"10,5 km",-,1,0,0,1,0,0,0,1,0,-,-,0,-,-,0,0,0,5,2,0,0,1,0,1,0
player_3923,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3924,DL (C),0 (1),4,1,1,0,0,0,0,0,0,0,0,"0,0 km",-,0,-,0,0,0,0,0,0,0,-,-,0,-,-,0,0,0,1,1,0,0,0,0,0,0
player_3925,DF/CR (D),2,180,88,70,9,1,0,"0,06",0,1,11,2,"25,7 km","11,5",4,3,0,1,1,0,0,4,4,"17,5",15,1,0,0,0,0,"0,14",10,4,4,2,11,2,11,2
player_3926,ME (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3927,DF (I),0 (1),16,9,8,1,0,0,0,0,0,1,0,"2,1 km",-,0,-,0,0,0,0,0,0,0,-,-,1,-,0,0,0,"0,04",1,1,0,0,1,0,1,0
player_3928,MP (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3929,ME (C),0 (9),204,103,92,10,1,0,"0,11",0,2,23,9,"28,0 km","8,38",6,5,0,4,0,0,0,4,0,"9,26","12,79",2,"0,44",1,0,0,"0,71",11,4,1,0,0,0,0,0
player_3930,DF (I),10 (1),876,456,392,56,15,1,"1,12",2,5,67,18,"115,8 km","10,07",24,19,0,8,7,1,0,17,13,"9,14","15,62",2,0,0,0,0,"0,08",45,25,11,8,34,5,34,5
player_3931,DL (C),0 (18),533,135,118,6,5,0,"0,69",0,4,31,11,"65,6 km","5,57",10,5,0,5,4,0,0,2,3,"0,17","17,9",23,"1,69",10,3,0,"2,12",65,16,0,0,9,2,9,2
player_3932,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3933,MP (IC),0 (1),83,23,22,1,1,0,"0,02",0,5,16,2,"11,0 km","9,76",0,-,0,1,0,1,0,1,3,"1,08","32,53",2,0,1,0,0,"0,18",7,2,0,1,2,0,2,0
player_3934,DF (C),3 (4),412,240,206,18,2,0,"0,04",0,0,14,9,"52,0 km","3,28",11,9,2,4,3,0,0,3,6,"6,33","4,37",0,0,-,0,0,0,42,35,3,2,0,0,0,0
player_3935,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3936,DF (C),2 (1),202,118,93,11,3,0,"0,96",0,1,5,2,"25,4 km","4,46",2,2,0,2,0,2,0,1,4,"14,26","3,12",3,"0,89",1,0,0,"0,21",21,13,2,1,0,0,0,0
player_3937,DF (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3938,ME (C),0 (1),32,16,14,1,1,0,"0,11",1,0,2,1,"3,8 km",-,1,1,0,1,0,1,0,0,0,-,-,1,-,0,0,0,"0,14",1,0,0,0,0,0,0,0
player_3939,DF (C),2 (5),234,115,100,13,1,0,"0,24",1,1,15,4,"34,9 km","14,23",6,6,0,2,1,0,0,4,3,"6,92","16,54",5,0,0,0,0,"1,02",19,8,3,1,10,2,10,2
player_3940,MP (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3941,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3942,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3943,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3944,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3945,DF (DC),0 (2),123,68,51,6,0,0,"0,07",0,0,10,1,"13,9 km","9,51",1,1,0,1,0,1,0,3,2,"13,9","8,78",1,"0,73",1,0,0,"0,11",14,12,0,2,2,0,2,0
player_3946,DF (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3947,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3948,ME (C),26 (2),1.790,924,819,61,27,8,"6,97",9,14,219,52,"240,9 km","8,25",33,29,0,32,10,7,0,27,21,"10,41","14,48",11,"0,1",2,2,0,"1,76",76,22,0,6,14,1,14,1
player_3949,MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3950,"MP (DIC), DL (C)",0 (11),325,101,88,10,8,0,"0,36",2,8,35,10,"44,0 km","10,8",8,4,0,1,4,0,0,6,4,"1,11","22,43",6,"0,28",4,0,0,"0,44",26,7,0,2,16,3,16,3
player_3951,MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_3952,DL (C),0 (4),67,16,14,1,1,0,0,1,0,3,1,"8,8 km",-,1,1,0,0,0,0,0,0,0,-,-,3,-,0,0,0,"0,57",7,0,0,0,1,0,1,0
player_3953,MC,1 (8),213,118,104,10,3,0,"0,02",0,0,24,8,"32,4 km","9,72",8,7,0,2,0,0,0,2,3,"6,34","12,25",0,0,-,0,0,0,10,2,0,0,1,0,1,0
player_3954,DF/CR (I),1 (10),221,113,91,14,2,0,0,0,2,19,5,"28,1 km","10,18",5,4,0,2,4,0,0,3,2,"4,07","22,81",0,0,-,0,0,0,14,9,1,1,7,1,7,1
player_3955,ME (C),13 (4),1.044,524,456,40,15,4,"3,27",4,10,125,35,"141,5 km","7,16",28,24,0,11,2,3,0,23,10,"11,29","15,26",13,"0,43",5,1,0,"1,48",50,22,0,6,16,0,8,0
